"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","createdAt","text","media/0","media/1","media/2","media/3","twitterUrl","inReplyToUsername","isReply","isQuote"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Feb 13 14:44:08 +0000 2023","Sate ayam pakai lontong.",,,,,"https://twitter.com/prabowo/status/1625143792671293441",,"false","true"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Feb 13 14:42:44 +0000 2023","Matur nuwun mba Aditia 🙏🏻",,,,,"https://twitter.com/prabowo/status/1625143441163427840",,"false","true"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Feb 13 14:14:33 +0000 2023","Tentu, ini yang menjadi fokus saya beserta jajaran @Kemhan_RI kepada prajurit TNI.",,,,,"https://twitter.com/prabowo/status/1625136348998037504",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Feb 13 13:15:02 +0000 2023","Penyerahan bantuan motor operasional kepada anggota Babinsa Kodam V Brawijaya, Jawa Timur https://t.co/sRXUerhIoI","https://pbs.twimg.com/media/Fo2XQxRaMAImpsh.jpg","https://pbs.twimg.com/media/Fo2XQxSagAANLHk.jpg","https://pbs.twimg.com/media/Fo2XQxQagAAEF6Z.jpg",,"https://twitter.com/prabowo/status/1625121368802197504",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Sat Feb 11 15:56:02 +0000 2023","@unmagnetism @aditiaaap_ Persiapan",,,,,"https://twitter.com/prabowo/status/1624437112333549573","unmagnetism","true","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Sat Feb 11 15:48:06 +0000 2023","Semoga lancar proses persalinannya serta ibu dan bayi diberi kesehatan.",,,,,"https://twitter.com/prabowo/status/1624435112971751424",,"false","true"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Sat Feb 11 15:44:05 +0000 2023","Laki-laki nakal gak apa-apa loh, asal bertanggung jawab.",,,,,"https://twitter.com/prabowo/status/1624434105759981573",,"false","true"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Sat Feb 11 15:42:26 +0000 2023","Kertanegara saja, hambalang kasihan kurirnya, lagi hujan setiap hari. Tapi mohon maaf jika yang terima bukan saya sendiri ya.",,,,,"https://twitter.com/prabowo/status/1624433687663349762","prabowo","true","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Thu Jun 29 06:19:00 +0000 2023","Saya, Prabowo Subianto mengucapkan selamat hari raya Idul Adha. Semoga kita dapat meneladan dari pengorbanan, ketakwaan dan ketaatan Nabi Ibrahim 'Alaihissalam, Nabi Ismail 'Alaihissalam, dan Siti Hajar yang tertuang di dalam Al-Qur’an. Aamiin. https://t.co/Mt0DURSTJQ","https://pbs.twimg.com/amplify_video_thumb/1674301358172954627/img/O00CMOs1ob2E-FWQ.jpg",,,,"https://twitter.com/prabowo/status/1674301421997662210",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Wed Jun 21 13:17:56 +0000 2023","Selamat hari ulang tahun Bapak Presiden @jokowi.

Semoga Allah SWT selalu melimpahkan RahmatNya, memberikan kesehatan dan kemudahan serta barokahNya dalam pengabdian kepada rakyat Indonesia. Aamiin. https://t.co/8O1HYe5QCu","https://pbs.twimg.com/media/FzJjbksaQAAYMYL.jpg",,,,"https://twitter.com/prabowo/status/1671507746989178881",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Jun 19 01:51:43 +0000 2023","""Apa yang saya bisa tinggalkan hanya rohku saja, yaitu roh setia hingga terakhir kepada tanah air, dan tidak mundur sekalipun menemui rintangan apa pun menuju cita-cita kebangsaan yang tetap.""  - Wolter Mongisidi -

Selamat pagi. Selamat berkarya membangun negeri.",,,,,"https://twitter.com/prabowo/status/1670610278717984768",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Sat Jun 03 10:19:03 +0000 2023","I am honored for the opportunity to share a key note speech during the Forum IISS Shangri-La Dialogue 2023 in Singapore. https://t.co/5FH7u7q13T","https://pbs.twimg.com/media/FxsN3pqaQAEprg-.jpg","https://pbs.twimg.com/media/FxsN3pqaEAYTHWN.jpg","https://pbs.twimg.com/media/FxsN3ptaYAEaYqW.jpg","https://pbs.twimg.com/media/FxsN3praIAEHHsF.jpg","https://twitter.com/prabowo/status/1664939747523919874",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Thu Jun 01 05:44:40 +0000 2023","Meninjau anak-anak Persib U-17 pemenang Nusantara Cup yang sedang berlatih di Aspire Academy, Qatar. Saya di dampingi oleh Coach @indra_sjafri dan El Rumi serta masyarakat sepak bola Indonesia yang ada di Qatar. https://t.co/BpGgOugdvr","https://pbs.twimg.com/media/Fxg743yaYAEcdas.jpg","https://pbs.twimg.com/media/Fxg743yaAAA_1Sw.jpg","https://pbs.twimg.com/media/Fxg743yaUAEvAF1.jpg","https://pbs.twimg.com/media/Fxg743yaMAExPKN.jpg","https://twitter.com/prabowo/status/1664145922572578817",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963749","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Dec 25 09:17:59 +0000 2023","Atas nama pribadi dan keluarga besar Partai Gerindra, saya ucapkan Selamat Merayakan Natal untuk saudaraku umat Kristiani. 

Semoga Tuhan Yang Maha Kuasa senantiasa mencurahkan, keselamatan, kebahagian dan kedamaian bagi kita sekalian. 

Salam hangat saya untuk keluarga di rumah. https://t.co/VPVxS4E6fK","https://pbs.twimg.com/media/GCLt0B9bgAA2n0O.jpg",,,,"https://twitter.com/prabowo/status/1739213892067459138",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Tue Jan 31 10:16:54 +0000 2023","Izinkan saya mengutip kalimat dari pendiri bangsa ini, Bung Karno, “Kalau unsur Pancasila pada alim ulama teguh dalam batin, negara kita akan menjadi negara yang paling baik di dunia”

“Mendigdayakan Nahdlatul Ulama Menjemput Abad Kedua Menuju Kebangkitan Baru”",,,,,"https://twitter.com/prabowo/status/1620365499568889856","prabowo","true","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Tue Jan 31 10:14:41 +0000 2023","NU menjadi bukan hanya pergerakan kebangkitan para ulama, tetapi hadir memberikan kontribusi nyata bagi kebangkitan ekonomi, pendidikan dan kemaslahatan umat.",,,,,"https://twitter.com/prabowo/status/1620364938937237504","prabowo","true","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Tue Jan 31 10:14:18 +0000 2023","31 Januari 1926, menjadi momentum pergerakan kebangkitan ulama di Indonesia. Saat itu Nahdlatul Ulamat (NU) lahir yang hingga detik ini menjadi salah satu pilar persatuan dan kesatuan bangsa, merangkul kebhinekaan bangsa Indonesia dengan nafas keislaman, rahmatan lil ‘alamin. https://t.co/MnStNdSFzP","https://pbs.twimg.com/media/FnyxPG5agAIX0Zb.jpg",,,,"https://twitter.com/prabowo/status/1620364845756579841",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Jan 30 15:16:25 +0000 2023","Semoga habis di follow galaunya berkurang.",,,,,"https://twitter.com/prabowo/status/1620078487343370240",,"false","true"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Jan 30 15:10:39 +0000 2023","@arbainrambey Terima kasih bung @arbainrambey yang telah membantu pembuatan buku KOMANDO. Beberapa foto pada buku KOMANDO karya @arbainrambey https://t.co/7avrWN8A1c","https://pbs.twimg.com/media/FnurdvWakAEfI5S.jpg","https://pbs.twimg.com/media/FnurdvgaAAIjD6k.jpg","https://pbs.twimg.com/media/FnurdvfaAAA57Zg.jpg","https://pbs.twimg.com/media/FnurdvXaEAAIVIl.jpg","https://twitter.com/prabowo/status/1620077035921240065","arbainrambey","true","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Jan 30 15:08:10 +0000 2023","@arbainrambey Pisau karya anak bangsa buatan Teddy Kardin.",,,,,"https://twitter.com/prabowo/status/1620076408960860162","arbainrambey","true","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Jan 30 00:17:18 +0000 2023","@bambang149876 @arbainrambey Siap!",,,,,"https://twitter.com/prabowo/status/1619852217959460864","bambang149876","true","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Mon Jan 30 00:04:13 +0000 2023","Selamat pagi sahabat. Awali senin pagi dengan senyum. Semoga lancar dan sukses apa yang sudah direncanakan hari ini. Selamat membangun Indonesia Raya!

Foto karya bung @arbainrambey https://t.co/OVgWKKtyod","https://pbs.twimg.com/media/FnrcAj8akAMBfJp.jpg",,,,"https://twitter.com/prabowo/status/1619848924805861376",,"false","false"
"true","true","https://pbs.twimg.com/profile_banners/40580714/1705050593","Sun May 17 01:17:32 +0000 2009","","FB.com/PrabowoSubianto","0","23","https://t.co/pjTorMoPtw","27","4963837","1915","false","40580714","true","false","false","Indonesia","693","Prabowo Subianto","false","https://pbs.twimg.com/profile_images/1745714625201811456/RyWWes7t_normal.jpg","","9490","https://twitter.com/prabowo","user","https://x.com/prabowo","prabowo","Government","Sun Jan 29 23:57:28 +0000 2023","@arbainrambey Terima kasih bung @arbainrambey",,,,,"https://twitter.com/prabowo/status/1619847223671681026","arbainrambey","true","false"
